id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
96,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Models and simulations,Rakic-LD,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Au/Rakic-LD.yml,0,nk,200,200,0.24797,6.1992,0.24797,6.1992,0.24797,6.1992
97,main,MAIN - simple inorganic materials,Au - Gold,Au,Au (Gold),Models and simulations,Werner-DFT,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Au/Werner-DFT.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
98,main,MAIN - simple inorganic materials,B - Boron and borates,B,B (Boron),,Fernandez-Perea,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/B/Fernandez-Perea.yml,0,nk,1699,1699,0.001378047,0.180999976,0.001378047,0.180999976,0.001378047,0.180999976
99,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Eimerl-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BaB2O4/Eimerl-o.yml,4,f,0,0,0.22,1.06,0.22,1.06,0.22,1.06
100,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Eimerl-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BaB2O4/Eimerl-e.yml,4,f,0,0,0.22,1.06,0.22,1.06,0.22,1.06
101,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Tamosauskas-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BaB2O4/Tamosauskas-o.yml,2,k,0,5571,0.188,5.2,0.188,5.2,0.188,5.2
102,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Tamosauskas-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BaB2O4/Tamosauskas-e.yml,2,k,0,5571,0.188,5.2,0.188,5.2,0.188,5.2
103,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Zhang-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BaB2O4/Zhang-o.yml,4,f,0,0,0.64,3.18,0.64,3.18,0.64,3.18
104,main,MAIN - simple inorganic materials,B - Boron and borates,BaB2O4,"BaB<sub>2</sub>O<sub>4</sub> (Barium borate, BBO)",,Zhang-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BaB2O4/Zhang-e.yml,4,f,0,0,0.64,3.18,0.64,3.18,0.64,3.18
105,main,MAIN - simple inorganic materials,B - Boron and borates,BiB3O6,"BiB<sub>3</sub>O<sub>6</sub> (Bismuth triborate, BiBO)",,Umemura-α,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BiB3O6/Umemura-alpha.yml,4,f,0,0,0.48,3.1,0.48,3.1,0.48,3.1
106,main,MAIN - simple inorganic materials,B - Boron and borates,BiB3O6,"BiB<sub>3</sub>O<sub>6</sub> (Bismuth triborate, BiBO)",,Umemura-β,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BiB3O6/Umemura-beta.yml,4,f,0,0,0.48,3.1,0.48,3.1,0.48,3.1
107,main,MAIN - simple inorganic materials,B - Boron and borates,BiB3O6,"BiB<sub>3</sub>O<sub>6</sub> (Bismuth triborate, BiBO)",,Umemura-γ,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/BiB3O6/Umemura-gamma.yml,4,f,0,0,0.48,3.1,0.48,3.1,0.48,3.1
108,main,MAIN - simple inorganic materials,B - Boron and borates,LiB3O5,"LiB<sub>3</sub>O<sub>5</sub> (Lithium triborate, LBO)",,Chen-α,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/LiB3O5/Chen-alpha.yml,4,f,0,0,0.2894,1.064,0.2894,1.064,0.2894,1.064
109,main,MAIN - simple inorganic materials,B - Boron and borates,LiB3O5,"LiB<sub>3</sub>O<sub>5</sub> (Lithium triborate, LBO)",,Chen-β,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/LiB3O5/Chen-beta.yml,4,f,0,0,0.2894,1.064,0.2894,1.064,0.2894,1.064
110,main,MAIN - simple inorganic materials,B - Boron and borates,LiB3O5,"LiB<sub>3</sub>O<sub>5</sub> (Lithium triborate, LBO)",,Chen-γ,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/LiB3O5/Chen-gamma.yml,4,f,0,0,0.2894,1.064,0.2894,1.064,0.2894,1.064
111,main,MAIN - simple inorganic materials,B - Boron and borates,CsLiB6O10,"CsLiB<sub>6</sub>O<sub>10</sub> (Cesium lithium borate, CLBO)",,Sasaki-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/CsLiB6O10/Sasaki-o.yml,4,f,0,0,0.19,2.75,0.19,2.75,0.19,2.75
112,main,MAIN - simple inorganic materials,B - Boron and borates,CsLiB6O10,"CsLiB<sub>6</sub>O<sub>10</sub> (Cesium lithium borate, CLBO)",,Sasaki-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/CsLiB6O10/Sasaki-e.yml,4,f,0,0,0.19,2.75,0.19,2.75,0.19,2.75
113,main,MAIN - simple inorganic materials,B - Boron and borates,LuAl3(BO3)4,"LuAl<sub>3</sub>(BO<sub>3</sub>)<sub>4</sub> (Lutetium aluminium borate, LuAB)",,Fang-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/LuAl3(BO3)4/Fang-o.yml,4,f,0,0,0.266,1.338,0.266,1.338,0.266,1.338
114,main,MAIN - simple inorganic materials,B - Boron and borates,LuAl3(BO3)4,"LuAl<sub>3</sub>(BO<sub>3</sub>)<sub>4</sub> (Lutetium aluminium borate, LuAB)",,Fang-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/LuAl3(BO3)4/Fang-e.yml,4,f,0,0,0.266,1.338,0.266,1.338,0.266,1.338
115,main,MAIN - simple inorganic materials,Be - Beryllium,Be,Be (Beryllium),,Rakic-BB,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Be/Rakic-BB.yml,0,nk,200,200,0.24797,61.992,0.24797,61.992,0.24797,61.992
116,main,MAIN - simple inorganic materials,Be - Beryllium,Be,Be (Beryllium),,Rakic-LD,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Be/Rakic-LD.yml,0,nk,1000,1000,0.24797,61.992,0.24797,61.992,0.24797,61.992
117,main,MAIN - simple inorganic materials,Be - Beryllium,Be,Be (Beryllium),,Svechnikov,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Be/Svechnikov.yml,0,nk,2297,2297,0.00495937,0.0607766,0.00495937,0.0607766,0.00495937,0.0607766
118,main,MAIN - simple inorganic materials,Bi - Bismuth,Bi,Bi (Bismuth),Experimental data,Hagemann,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Bi/Hagemann.yml,0,nk,150,150,2.48e-06,6.199,2.48e-06,6.199,2.48e-06,6.199
119,main,MAIN - simple inorganic materials,Bi - Bismuth,Bi,Bi (Bismuth),Experimental data,Werner,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Bi/Werner.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
120,main,MAIN - simple inorganic materials,Bi - Bismuth,Bi,Bi (Bismuth),Models and simulations,Werner-DFT,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/Bi/Werner-DFT.yml,0,nk,150,150,0.017586,2.479684,0.017586,2.479684,0.017586,2.479684
121,main,MAIN - simple inorganic materials,Br - Bromides,AgBr,AgBr (Silver bromide),,Schröter,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/AgBr/Schroter.yml,8,f,0,0,0.495,0.67,0.495,0.67,0.495,0.67
122,main,MAIN - simple inorganic materials,Br - Bromides,CsBr,CsBr (Cesium bromide),,Li,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/CsBr/Li.yml,1,f,0,0,0.21,55.0,0.21,55.0,0.21,55.0
123,main,MAIN - simple inorganic materials,Br - Bromides,CsBr,CsBr (Cesium bromide),,Querry,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/CsBr/Querry.yml,0,nk,312,312,0.213,149.2537,0.213,149.2537,0.213,149.2537
124,main,MAIN - simple inorganic materials,Br - Bromides,CsBr,CsBr (Cesium bromide),,Rodney,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/CsBr/Rodney.yml,1,f,0,0,0.365,39.0,0.365,39.0,0.365,39.0
125,main,MAIN - simple inorganic materials,Br - Bromides,KBr,KBr (Potassium bromide),,Li,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/KBr/Li.yml,1,f,0,0,0.2,42.0,0.2,42.0,0.2,42.0
126,main,MAIN - simple inorganic materials,Br - Bromides,LiBr,LiBr (Lithium bromide),,Li,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/LiBr/Li.yml,1,f,0,0,0.21,20.0,0.21,20.0,0.21,20.0
127,main,MAIN - simple inorganic materials,Br - Bromides,NaBr,NaBr (Sodium bromide),,Li,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/NaBr/Li.yml,1,f,0,0,0.21,34.0,0.21,34.0,0.21,34.0
128,main,MAIN - simple inorganic materials,Br - Bromides,RbBr,RbBr (Rubidium bromide),,Li,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/RbBr/Li.yml,1,f,0,0,0.21,50.0,0.21,50.0,0.21,50.0
129,main,MAIN - simple inorganic materials,Br - Bromides,TlBr,TlBr (Thallium bromide),,Palik,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/TlBr/Palik.yml,1,f,0,0,0.57,39.4,0.57,39.4,0.57,39.4
130,main,MAIN - simple inorganic materials,Br - Bromides,TlBr,TlBr (Thallium bromide),,Schroter,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/TlBr/Schroter.yml,8,f,0,0,0.54,0.65,0.54,0.65,0.54,0.65
131,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Diamond,Phillip,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Phillip.yml,0,nk,176,176,0.035424054,10.0,0.035424054,10.0,0.035424054,10.0
132,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Diamond,Peter,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Peter.yml,1,f,0,0,0.226,0.76,0.226,0.76,0.226,0.76
133,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",CVD Diamond,Dore,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Dore.yml,0,nk,241,241,2.5,500.0,2.5,500.0,2.5,500.0
134,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Amorphous thin film,Hagemann,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Hagemann.yml,0,nk,100,100,4.133e-05,124.0,4.133e-05,124.0,4.133e-05,124.0
135,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Amorphous thin film,Larruquert,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Larruquert.yml,0,nk,364,364,0.019656426,10.07918931,0.019656426,10.07918931,0.019656426,10.07918931
136,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Amorphous thin film,Arakawa,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Arakawa.yml,0,nk,18,18,0.3263,2.0664,0.3263,2.0664,0.3263,2.0664
137,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Djurisic-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Djurisic-o.yml,0,nk,1000,1000,0.030996,10.332,0.030996,10.332,0.030996,10.332
138,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Djurisic-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Djurisic-e.yml,0,nk,1000,1000,0.030996,0.5904,0.030996,0.5904,0.030996,0.5904
139,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Querry-DixonKS2,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Querry-DixonKS2.yml,0,nk,612,612,0.21,55.5556,0.21,55.5556,0.21,55.5556
140,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Querry-DixonHPN2,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Querry-DixonHPN2.yml,0,nk,613,613,0.2,55.5556,0.2,55.5556,0.2,55.5556
141,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Querry-Dixon200-10,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Querry-Dixon200-10.yml,0,nk,610,610,0.21,55.5556,0.21,55.5556,0.21,55.5556
142,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Querry-AsburyMicro260,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Querry-AsburyMicro260.yml,0,nk,612,612,0.21,55.5556,0.21,55.5556,0.21,55.5556
143,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Querry-Dixon1102,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Querry-Dixon1102.yml,0,nk,613,613,0.2,55.5556,0.2,55.5556,0.2,55.5556
144,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphite,Querry-Asbury3222,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Querry-Asbury3222.yml,0,nk,613,613,0.2,55.5556,0.2,55.5556,0.2,55.5556
145,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Pyrolytic carbon,Querry-Pyrolytic,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Querry-Pyrolytic.yml,0,nk,612,612,0.21,55.5556,0.21,55.5556,0.21,55.5556
146,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Highly oriented pyrolytic graphite (HOPG),Song-cHOPG-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Song-cHOPG-o.yml,0,nk,1084,1084,0.193,1.69,0.193,1.69,0.193,1.69
147,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Highly oriented pyrolytic graphite (HOPG),Song-cHOPG-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Song-cHOPG-e.yml,0,n,1084,0,0.193,1.69,0.193,1.69,0.193,1.69
148,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Highly oriented pyrolytic graphite (HOPG),Song-sHOPG-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Song-sHOPG-o.yml,0,nk,1084,1084,0.193,1.69,0.193,1.69,0.193,1.69
149,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Highly oriented pyrolytic graphite (HOPG),Song-sHOPG-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Song-sHOPG-e.yml,0,n,1084,0,0.193,1.69,0.193,1.69,0.193,1.69
150,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphene,Weber,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Weber.yml,0,nk,499,499,0.210873,0.999007,0.210873,0.999007,0.210873,0.999007
151,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphene,El-Sayed,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/El-Sayed.yml,0,nk,761,761,0.24,1.0,0.24,1.0,0.24,1.0
152,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Graphene,Song,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Song.yml,0,nk,1084,1084,0.193,1.69,0.193,1.69,0.193,1.69
153,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Carbon nanotubes,Ermolaev,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Ermolaev.yml,0,nk,3051,3051,0.25,3.3,0.25,3.3,0.25,3.3
154,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Carbon nanotubes,Song-Arc,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Song-Arc.yml,0,nk,594,594,0.37096,1.68724,0.37096,1.68724,0.37096,1.68724
155,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",C,"C (Carbon, diamond, graphite, graphene, carbon nanotubes)",Carbon nanotubes,Song-HiPco,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/C/Song-HiPco.yml,0,nk,594,594,0.37096,1.68724,0.37096,1.68724,0.37096,1.68724
156,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",B4C,B<sub>4</sub>C (Boron carbide),,Larruquert,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/B4C/Larruquert.yml,0,nk,1480,1480,0.001737709,21.53810759,0.001737709,21.53810759,0.001737709,21.53810759
157,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),6H-SiC (α-SiC) crystal,Singh-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Singh-o.yml,2,f,0,0,0.488,1.064,0.488,1.064,0.488,1.064
158,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),6H-SiC (α-SiC) crystal,Singh-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Singh-e.yml,2,f,0,0,0.488,1.064,0.488,1.064,0.488,1.064
159,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),6H-SiC (α-SiC) crystal,Wang-6H-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Wang-6H-o.yml,4,f,0,0,0.4358,2.325,0.4358,2.325,0.4358,2.325
160,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),6H-SiC (α-SiC) crystal,Wang-6H-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Wang-6H-e.yml,4,f,0,0,0.4358,2.325,0.4358,2.325,0.4358,2.325
161,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),4H-SiC crystal,Wang-4H-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Wang-4H-o.yml,2,f,0,0,0.4047,5.0,0.4047,5.0,0.4047,5.0
162,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),4H-SiC crystal,Wang-4H-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Wang-4H-e.yml,4,f,0,0,0.4047,2.325,0.4047,2.325,0.4047,2.325
163,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),4H-SiC crystal,Fischer-o,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Fischer-o.yml,2,f,0,0,17.0,150.0,17.0,150.0,17.0,150.0
164,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),4H-SiC crystal,Fischer-e,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Fischer-e.yml,2,f,0,0,17.0,150.0,17.0,150.0,17.0,150.0
165,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),3C-SiC (β-SiC) crystal,Shaffer,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Shaffer.yml,5,f,0,0,0.467,0.691,0.467,0.691,0.467,0.691
166,main,MAIN - simple inorganic materials,"C - Carbon, carbides and carbonates",SiC,SiC (Silicon carbide),Thin film,Larruquert,/home/per/prog/lumiary/inde/db/refractiveindex.info-database/database/data/main/SiC/Larruquert.yml,0,nk,508,508,0.00615447,131.7250957,0.00615447,131.7250957,0.00615447,131.7250957
